,"Instance,",Q,"Pulse Mean (w1,b1)","Pulse Mean (w1,b2)","Pulse Mean (w2,b1)","Pulse Mean (w2,b2)","Pulse Mean (w3,b1)","Pulse Mean (w3,b2)","Pulse SD (w1,b1)","Pulse SD (w1,b2)","Pulse SD (w2,b1)","Pulse SD (w2,b2)","Pulse SD (w3,b1)","Pulse SD (w3,b2)","Total Mean (w1,b1)","Total Mean (w1,b2)","Total Mean (w2,b1)","Total Mean (w2,b2)","Total Mean (w3,b1)","Total Mean (w3,b2)","Total SD (w1,b1)","Total SD (w1,b2)","Total SD (w2,b1)","Total SD (w2,b2)","Total SD (w3,b1)","Total SD (w3,b2)"
64,22.0,1000.0,0.09612069999999999,0.21913359999999998,0.1070382,0.1285211,0.039703199999999994,0.06224740000000001,0.005682127126154233,0.015750733811476833,0.0050351104324201906,0.002352131631331694,0.0013577751245655103,0.002514779345301605,8.361120699999999,8.735133600000001,8.810038200000001,7.9885211,11.0237032,8.6872474,0.0056821271261548395,0.015750733811477086,0.005035110432420001,0.0023521316313316106,0.001357775124565772,0.0025147793453015213
65,22.0,1500.0,0.09553629999999999,0.21278099999999997,0.10505240000000002,0.12136709999999999,0.042583899999999994,0.0702335,0.0074665128116589135,0.011474772909880753,0.012092687829152517,0.005530300864831456,0.0039336504801519906,0.013122693551842,8.3605363,8.728780999999998,8.8080523,7.981367100000002,11.0265839,8.6952335,0.0074665128116588545,0.011474772909880459,0.012092430047577785,0.005530300864831272,0.003933650480151825,0.013122693551842094
66,23.0,500.0,0.1172001,0.11362789999999998,0.0493468,0.1151096,0.043778399999999995,0.10641209999999998,0.006334784578464803,0.006186138221863464,0.003055461078135343,0.007508384190726764,0.002390365206871583,0.006274891737888566,10.727200100000001,10.3476279,8.614346699999999,10.3651096,11.9187784,8.8414121,0.00633478457846494,0.006186138221863712,0.0030555249067146613,0.007508384190726226,0.0023903652068716264,0.006274891737888888
67,23.0,1000.0,0.11692379999999998,0.11476230000000003,0.056658299999999995,0.12336459999999998,0.0398793,0.10999489999999998,0.008997633982825087,0.007849021057855983,0.013910985866892715,0.005573941856731396,0.0016073446736776778,0.010060935117241012,10.726923800000002,10.3487623,8.6216582,10.373364599999999,11.914879299999999,8.8449949,0.008997633982825106,0.007849021057855973,0.013911049962769484,0.0055739418567310045,0.001607344673677488,0.010060935117241146
68,23.0,1500.0,0.10671470000000002,0.11207070000000001,0.04682889999999999,0.1159394,0.0425294,0.10835900000000001,0.004518307944106709,0.00682164069626134,0.0026938275309801593,0.007747355652091883,0.0016923296369206553,0.0029041987611808603,10.7167146,10.3460707,8.6118289,10.3659394,11.917529400000001,8.843359000000001,0.004518400483946561,0.006821640696261314,0.0026938275309804083,0.007747355652091387,0.001692329636920792,0.0029041987611807345
69,24.0,500.0,5.7779306,17.2621767,4.252980699999999,19.3786575,3.5701689,10.9098769,0.07601921726218686,0.31953272998971116,0.07839115939674995,0.6504396288913198,0.08395519018890713,0.19973672909187792,15.542930599999996,29.3721767,15.018980599999997,29.90965749999999,13.0071689,23.6598769,0.0760192172621869,0.31953272998971144,0.07839110610295331,0.6504396288913202,0.08395519018890696,0.19973672909187778
70,24.0,1000.0,6.3169002999999995,20.4582812,4.372865599999999,21.895586599999998,3.717783,12.4982028,0.14715353582194357,0.2644566591173528,0.11739695765526098,0.5910132239543657,0.06293896818170577,0.29272546475031636,16.0819003,32.5682812,15.138865600000003,32.42658659999999,13.154782999999998,25.2482028,0.14715353582194307,0.26445665911735056,0.11739695765526104,0.5910132239543656,0.06293896818170576,0.2927254647503165
71,24.0,1500.0,6.5266503,22.7915144,4.5123666,23.528305999999997,3.7095005999999997,13.5970263,0.10880616868138614,0.4110640854887609,0.08637287972017355,0.3971970312163865,0.041891054550796225,0.16553191183645877,16.291650299999997,34.901514399999996,15.2783665,34.05930599999999,13.146500500000002,26.3470263,0.10880616868138633,0.4110640854887605,0.0863728035851954,0.3971970312163855,0.04189107497427093,0.165531911836459
72,25.0,500.0,0.030871999999999993,0.03355760000000001,0.12158609999999999,0.146229,0.029276999999999997,0.055305599999999996,0.0020580687279313317,0.004627178602801303,0.006715239789712155,0.009201485314882593,0.0013854086440870457,0.004287525891078288,8.970872,8.2685576,12.340586000000002,9.317229000000001,9.326277000000001,8.2113056,0.0020580687279315064,0.0046271786028011875,0.006715360352703697,0.009201485314882876,0.0013854086440873413,0.004287525891078751
73,25.0,1000.0,0.030749,0.0314278,0.1208489,0.14921639999999997,0.0278775,0.05184110000000001,0.0015877991056805654,0.0017614425779898576,0.009690985782330573,0.010748151326313439,0.0012362919692909657,0.0016519638447751958,8.970749000000001,8.2664277,12.339848899999998,9.3202164,9.324877499999998,8.2078411,0.0015877991056809603,0.0017613527661052696,0.009690985782330259,0.010748151326313413,0.0012362919692910951,0.0016519638447749082
74,25.0,1500.0,0.029486300000000003,0.033195199999999994,0.1194205,0.1371819,0.026386,0.05589890000000001,0.001162053646686666,0.0024111506612219643,0.0101249688860976,0.006543930240221769,0.0013274074983465566,0.00357840080513939,8.9694862,8.268195200000001,12.3384204,9.308181899999997,9.323386,8.2118989,0.001162017574929414,0.002411150661221918,0.010124957593327032,0.006543930240221594,0.0013274074983463688,0.0035784008051393925
75,26.0,500.0,0.7069992,1.6622363999999998,0.8159374999999999,2.1763809,0.6659989000000001,1.7662384,0.0331720870404957,0.07064894011975298,0.03744931009081179,0.04371598601439886,0.021876538094243534,0.044965946987569234,11.175999200000001,11.646236400000001,13.487937500000001,12.9733809,10.4319989,10.0002384,0.03317208704049589,0.07064894011975302,0.037449310090812524,0.043715986014398696,0.021876538094243076,0.04496594698756919
76,26.0,1000.0,0.7034098,1.6595951,0.8003370000000001,2.1756599999999997,0.6617617,1.7471284999999999,0.033980461741680006,0.036506905795570664,0.04311380477552661,0.06832689799778711,0.035229620365854385,0.0329390909246816,11.172409700000001,11.6435951,13.472337,12.972660000000001,10.4277617,9.9811285,0.0339805923630598,0.03650690579557076,0.04311380477552605,0.06832689799778702,0.03522962036585456,0.03293909092468158
77,26.0,1500.0,0.705479,1.6621401000000002,0.7871986,2.1552716000000003,0.6522034999999999,1.7728658,0.038219202108073606,0.0480258419081737,0.021622765576020924,0.05435234465595758,0.027944533901005486,0.041564786163824294,11.174479,11.646139999999999,13.459198599999999,12.9522716,10.4182035,10.006865799999998,0.038219202108073724,0.04802570009669577,0.021622765576020907,0.05435234465595749,0.027944533901005764,0.041564786163824606
78,27.0,500.0,4.5111354,8.3340958,0.9479358,5.0977017,0.8527738000000001,3.3446618999999997,0.10107963730885103,0.09497032366282772,0.037897444738838694,0.12779055082964638,0.036706841668671115,0.07522484464508901,14.6821352,20.287095799999996,11.5879358,14.597701699999998,12.0407738,14.4376619,0.10107960700556767,0.09497032366282745,0.037897444738838416,0.12779055082964674,0.036706841668671115,0.07522484464508847
79,27.0,1000.0,5.1407511999999995,9.6250196,0.9337026000000002,5.919587300000001,0.8464193999999999,3.5736933,0.08559909950045569,0.22336852183838868,0.026994466911243534,0.38553446046092926,0.04224062207875256,0.09167652991790691,15.311751199999998,21.578019600000005,11.5737026,15.419587299999995,12.034419399999999,14.6666933,0.08559909950045545,0.22336852183838807,0.026994466911243815,0.38553446046092926,0.042240622078752475,0.09167652991790665
80,27.0,1500.0,5.6084636,10.2216059,0.916132,6.0811358,0.8378378,3.7513028,0.12409086324696841,0.15310809909229364,0.044968020891394477,0.12242046548206084,0.025714480800600337,0.0949081909552595,15.7794636,22.174605800000002,11.556132,15.5811357,12.0258378,14.844302800000003,0.12409086324696866,0.15310799880897397,0.0449680208913944,0.12242059345465058,0.02571448080060021,0.09490819095525965
81,28.0,500.0,0.0693831,0.3191804000000001,0.0931732,0.39502519999999997,0.045625399999999997,0.35236429999999996,0.0036308230609601432,0.015266397662841087,0.0036942564369873174,0.01619639898797809,0.003074180909879356,0.015317198707117877,9.303383100000001,10.1311804,9.9991732,11.364025199999997,8.8416254,10.1343643,0.003630823060960076,0.015266397662841047,0.003694256436987384,0.016196398987977676,0.003074180909879186,0.015317198707117827
82,28.0,1000.0,0.0690119,0.316345,0.0918781,0.4080431,0.049231800000000006,0.35379170000000004,0.0036119116345164873,0.017594055429162557,0.006044046077660964,0.01869212102850944,0.0027463197515543917,0.017420054847789662,9.3030119,10.128345,9.997878099999998,11.377043,8.845231800000002,10.135791700000002,0.003611911634516431,0.01759405542916305,0.006044046077660737,0.018692239013380112,0.002746319751554295,0.01742005484778994
83,28.0,1500.0,0.06608090000000001,0.3107181,0.0962948,0.3929481,0.0476468,0.3401921,0.002220631564317782,0.01771611103832391,0.00643606737759083,0.009472313485451508,0.003783736389690312,0.010342157151409204,9.3000809,10.122718099999998,10.002294799999998,11.361948,8.8436468,10.122192100000001,0.0022206315643177586,0.017716111038323976,0.006436067377591224,0.009472142418692677,0.0037837363896904785,0.010342157151409332
84,29.0,500.0,0.23231129999999997,0.45064019999999994,0.2745049,0.5492217,0.21161589999999997,0.4411457,0.008741749698366394,0.027082776551404997,0.012178641727311876,0.02414375931811596,0.013256930258463983,0.02211500750395534,10.0133113,9.856640199999998,9.4925049,9.690221699999999,11.649615899999999,8.7541457,0.008741749698366203,0.027082776551404873,0.01217864172731195,0.024143759318116013,0.013256930258464342,0.022115007503955147
85,29.0,1000.0,0.22427370000000005,0.4553490000000001,0.2706912,0.5580206999999999,0.20270749999999998,0.4392525,0.008682425762551745,0.015884421774528378,0.012762750128575128,0.01475939112000673,0.010363185087928644,0.015518785428204966,10.0052737,9.861349,9.4886912,9.6990207,11.640707500000001,8.7522525,0.008682425762551661,0.015884421774528517,0.012762750128575109,0.014759391120006456,0.010363185087928542,0.015518785428204741
86,29.0,1500.0,0.2244096,0.4562883999999999,0.2658609,0.5587416000000001,0.20020860000000001,0.42800030000000006,0.008572180070177921,0.01563913186138469,0.014035582491573976,0.019278112944764864,0.00834837631851581,0.01860043570606763,10.0054096,9.8622884,9.483860899999998,9.699741600000001,11.638208599999999,8.7410003,0.008572180070177913,0.015639131861384745,0.01403558249157372,0.019278112944764822,0.008348376318515911,0.018600435706067245
87,30.0,500.0,0.0113969,0.012396500000000001,0.024648700000000003,0.025708499999999995,0.0025519,0.0092187,0.0003908465029764102,0.0008838832564943803,0.0018599100366535053,0.0019111391745355551,0.00029069244916234073,0.0006913561632360306,9.8243969,12.903396500000003,8.8056487,8.5887085,11.189551900000001,11.7902187,0.00039084650297653974,0.000883883256494584,0.0018599100366537239,0.0019111391745359058,0.0002906924491625502,0.0006913561632356504
88,30.0,1000.0,0.010317699999999999,0.011827800000000001,0.024500600000000004,0.025799500000000003,0.002669,0.009266799999999999,0.0008349303430692755,0.000741098853805018,0.001163314918669919,0.0016382717350237653,0.0003792697662028383,0.0005285693058730436,9.8233177,12.9028278,8.805500600000002,8.5887995,11.1896689,11.7902668,0.0008349303430689556,0.0007410988538047075,0.0011633149186699968,0.0016382717350237833,0.00037898708567841663,0.0005285693058727025
89,30.0,1500.0,0.011047799999999998,0.0115624,0.023768,0.025888,0.0023959999999999997,0.0103978,0.0013866652083325663,0.0011917870988095523,0.0008870620672259144,0.0015880506569026344,0.00024409970640430244,0.0010216745296054144,9.824047799999999,12.902562399999999,8.804768000000001,8.588888,11.189395999999999,11.791397799999999,0.0013866652083327493,0.0011917870988092868,0.0008870620672257669,0.0015880506569025048,0.00024409970640435695,0.0010216745296053994
