,"Instance,",Q,"Pulse Mean (w1,b1)","Pulse Mean (w1,b2)","Pulse Mean (w2,b1)","Pulse Mean (w2,b2)","Pulse Mean (w3,b1)","Pulse Mean (w3,b2)","Pulse SD (w1,b1)","Pulse SD (w1,b2)","Pulse SD (w2,b1)","Pulse SD (w2,b2)","Pulse SD (w3,b1)","Pulse SD (w3,b2)","Total Mean (w1,b1)","Total Mean (w1,b2)","Total Mean (w2,b1)","Total Mean (w2,b2)","Total Mean (w3,b1)","Total Mean (w3,b2)","Total SD (w1,b1)","Total SD (w1,b2)","Total SD (w2,b1)","Total SD (w2,b2)","Total SD (w3,b1)","Total SD (w3,b2)"
30,11.0,500.0,0.963881,0.9712857999999999,0.7026301,1.5102106999999998,0.6931081000000001,2.1567583000000004,0.026294756376298446,0.029661456328223538,0.03389479046320311,0.049312099200568144,0.025986284243166947,0.05737266607027354,10.948880899999999,9.3462858,11.18763,10.745210700000001,12.2571081,11.4537583,0.026294485029923764,0.02966145632822354,0.0338948743683233,0.049312099200567984,0.025986284243167058,0.057372666070273436
33,12.0,500.0,0.2186211,0.5785840999999999,0.34945960000000004,0.8880861,0.2753576,0.6043818,0.007988646255085335,0.031186663116181932,0.016249401002293388,0.029347229429898668,0.010506827327451845,0.019296468420701,8.8746211,9.0625841,12.177459599999997,9.6690861,9.947357599999998,9.2913818,0.007988646255085424,0.031186663116181904,0.016249401002293346,0.029347229429898522,0.010506827327452187,0.01929646842070108
36,13.0,500.0,0.15196780000000001,0.1704595,0.1790424,0.27270649999999996,0.07941079999999999,0.2573661,0.008552468633870186,0.009309968817825814,0.008583500298699703,0.017848461727990896,0.004186685079577342,0.005189978429627629,10.557967800000002,10.733459499999999,8.694042399999999,9.1007064,11.9234107,9.3973661,0.00855246863387042,0.009309968817825866,0.00858350029869988,0.01784843078194195,0.004186493946809097,0.005189978429627733
39,14.0,500.0,0.0265868,0.0372738,0.042720999999999995,0.08532140000000002,0.0219844,0.10383990000000001,0.0019301075847964764,0.0035999853024391345,0.003358784998577114,0.00568757249917162,0.0011020003226456475,0.004973426528394015,9.8705867,10.4282738,9.480720999999999,11.5223213,10.037984400000001,8.775839900000001,0.001930028672786384,0.0035999853024395096,0.0033587849985771906,0.005687624715116212,0.0011020003226453112,0.0049734265283940485
42,15.0,500.0,1.8799257,7.0412139,1.2355532,10.2749264,0.8803738000000001,8.285021500000001,0.06568907009887985,0.10824734801827157,0.059461611341174544,0.16509289064927501,0.04632437367040762,0.10979012396411394,11.364925699999999,16.541213899999995,12.7825532,22.055926399999997,14.0833737,18.066021499999998,0.0656890700988794,0.10824734801827204,0.05946161134117449,0.16509289064927465,0.046324210684767074,0.10979012396411486
45,16.0,500.0,0.17902810000000002,0.4697948,0.40829909999999997,0.9027217999999999,0.25504460000000007,1.3954591,0.005914146457623634,0.013129282613896143,0.014287066695675024,0.015057459655894449,0.011854365020718929,0.04497912973183598,8.757028100000001,11.6577948,9.6732991,9.168721800000002,10.240044600000001,11.223459100000001,0.005914146457623711,0.013129282613896398,0.014287066695674939,0.015057459655894263,0.01185436502071926,0.04497912973183598
48,17.0,500.0,0.0925667,0.08620190000000001,0.06342969999999999,0.09598899999999999,0.03876,0.062364900000000015,0.00623146007591943,0.004176912614466444,0.005950154826183564,0.00927701912134376,0.0031555981296032534,0.0033834082898100784,9.8425667,9.320201899999997,9.1254297,9.159989,8.991760000000001,9.4833649,0.006231460075919752,0.0041769126144662475,0.005950154826183843,0.009277019121343742,0.0031555981296034897,0.0033834082898100267
51,18.0,500.0,0.28540439999999995,0.3434355,0.37656680000000003,0.443419,0.3643834,0.5067113999999999,0.014879181998125221,0.016715540767999904,0.013363035082728104,0.025395623196833642,0.020110661021237243,0.012209116540975073,9.0044044,9.030435399999998,9.470566799999997,13.224419000000001,10.9103834,10.256711399999997,0.01487918199812505,0.01671561783482711,0.013363035082728349,0.02539562319683255,0.02011066102123723,0.012209116540974995
54,19.0,500.0,0.2689954,0.7604810999999999,0.30977580000000005,0.6518948,0.3220477,0.8343039000000001,0.008539593409524834,0.045869983105512435,0.01339911706709728,0.03172256876175769,0.014279812386333674,0.036688656867847697,8.7219954,9.713480899999999,9.2937758,10.401894799999999,11.4160476,11.724303899999999,0.008539593409524758,0.04586993388908349,0.013399117067097175,0.031722568761757546,0.014279956895359741,0.03668865686784802
57,20.0,500.0,0.0159,0.0303919,0.0205894,0.029977300000000002,0.0190631,0.03629520000000001,0.0011423469019717454,0.0017858234608530972,0.0015336988839621238,0.002123005576482969,0.0012208567529039232,0.0017640581875008796,8.7029,8.8743918,10.755589400000002,10.3259772,9.9100631,9.8482952,0.0011423469019717942,0.0017858950323763924,0.0015336988839621992,0.0021230038362868545,0.0012208567529038946,0.0017640581875005392
60,21.0,500.0,1.1834429,1.364519,0.7065519,1.2383564,0.7448948,1.3806870999999998,0.040270358904810136,0.04351642016526634,0.03798514993886133,0.03898739293156191,0.02811929456915068,0.03449593925683294,11.6844428,12.146519000000001,10.0505519,10.0513564,11.4788948,11.224687099999999,0.04027041468704634,0.043516420165266446,0.03798514993886112,0.038987392931562094,0.02811929456915038,0.03449593925683328
63,22.0,500.0,0.097617,0.2124384,0.10609379999999999,0.12203709999999998,0.0391523,0.0691396,0.004766742120614918,0.005785884455580959,0.005435720902818073,0.0055444578023664485,0.0038356575287397314,0.00485435220990173,8.362617,8.7284384,8.809093800000001,7.982037099999999,11.0231523,8.6941396,0.004766742120614626,0.005785884455580889,0.005435720902818333,0.005544457802366295,0.0038356575287396113,0.004854352209901943
66,23.0,500.0,0.1172001,0.11362789999999998,0.0493468,0.1151096,0.043778399999999995,0.10641209999999998,0.006334784578464803,0.006186138221863464,0.003055461078135343,0.007508384190726764,0.002390365206871583,0.006274891737888566,10.727200100000001,10.3476279,8.614346699999999,10.3651096,11.9187784,8.8414121,0.00633478457846494,0.006186138221863712,0.0030555249067146613,0.007508384190726226,0.0023903652068716264,0.006274891737888888
69,24.0,500.0,5.7779306,17.2621767,4.252980699999999,19.3786575,3.5701689,10.9098769,0.07601921726218686,0.31953272998971116,0.07839115939674995,0.6504396288913198,0.08395519018890713,0.19973672909187792,15.542930599999996,29.3721767,15.018980599999997,29.90965749999999,13.0071689,23.6598769,0.0760192172621869,0.31953272998971144,0.07839110610295331,0.6504396288913202,0.08395519018890696,0.19973672909187778
72,25.0,500.0,0.030871999999999993,0.03355760000000001,0.12158609999999999,0.146229,0.029276999999999997,0.055305599999999996,0.0020580687279313317,0.004627178602801303,0.006715239789712155,0.009201485314882593,0.0013854086440870457,0.004287525891078288,8.970872,8.2685576,12.340586000000002,9.317229000000001,9.326277000000001,8.2113056,0.0020580687279315064,0.0046271786028011875,0.006715360352703697,0.009201485314882876,0.0013854086440873413,0.004287525891078751
75,26.0,500.0,0.7069992,1.6622363999999998,0.8159374999999999,2.1763809,0.6659989000000001,1.7662384,0.0331720870404957,0.07064894011975298,0.03744931009081179,0.04371598601439886,0.021876538094243534,0.044965946987569234,11.175999200000001,11.646236400000001,13.487937500000001,12.9733809,10.4319989,10.0002384,0.03317208704049589,0.07064894011975302,0.037449310090812524,0.043715986014398696,0.021876538094243076,0.04496594698756919
78,27.0,500.0,4.5111354,8.3340958,0.9479358,5.0977017,0.8527738000000001,3.3446618999999997,0.10107963730885103,0.09497032366282772,0.037897444738838694,0.12779055082964638,0.036706841668671115,0.07522484464508901,14.6821352,20.287095799999996,11.5879358,14.597701699999998,12.0407738,14.4376619,0.10107960700556767,0.09497032366282745,0.037897444738838416,0.12779055082964674,0.036706841668671115,0.07522484464508847
81,28.0,500.0,0.0693831,0.3191804000000001,0.0931732,0.39502519999999997,0.045625399999999997,0.35236429999999996,0.0036308230609601432,0.015266397662841087,0.0036942564369873174,0.01619639898797809,0.003074180909879356,0.015317198707117877,9.303383100000001,10.1311804,9.9991732,11.364025199999997,8.8416254,10.1343643,0.003630823060960076,0.015266397662841047,0.003694256436987384,0.016196398987977676,0.003074180909879186,0.015317198707117827
84,29.0,500.0,0.23231129999999997,0.45064019999999994,0.2745049,0.5492217,0.21161589999999997,0.4411457,0.008741749698366394,0.027082776551404997,0.012178641727311876,0.02414375931811596,0.013256930258463983,0.02211500750395534,10.0133113,9.856640199999998,9.4925049,9.690221699999999,11.649615899999999,8.7541457,0.008741749698366203,0.027082776551404873,0.01217864172731195,0.024143759318116013,0.013256930258464342,0.022115007503955147
87,30.0,500.0,0.0113969,0.012396500000000001,0.024648700000000003,0.025708499999999995,0.0025519,0.0092187,0.0003908465029764102,0.0008838832564943803,0.0018599100366535053,0.0019111391745355551,0.00029069244916234073,0.0006913561632360306,9.8243969,12.903396500000003,8.8056487,8.5887085,11.189551900000001,11.7902187,0.00039084650297653974,0.000883883256494584,0.0018599100366537239,0.0019111391745359058,0.0002906924491625502,0.0006913561632356504
